2024-04-21 23:20:37,285 DEBUG   SenderThread:522591 [sender.py:send():379] send: metric
2024-04-21 23:20:37,285 DEBUG   SenderThread:522591 [sender.py:send():379] send: metric
2024-04-21 23:20:37,286 DEBUG   SenderThread:522591 [sender.py:send():379] send: metric
2024-04-21 23:20:37,286 DEBUG   SenderThread:522591 [sender.py:send():379] send: metric
2024-04-21 23:20:37,287 DEBUG   SenderThread:522591 [sender.py:send():379] send: metric
2024-04-21 23:20:37,287 DEBUG   SenderThread:522591 [sender.py:send():379] send: metric
2024-04-21 23:20:37,288 DEBUG   SenderThread:522591 [sender.py:send():379] send: metric
2024-04-21 23:20:37,288 DEBUG   SenderThread:522591 [sender.py:send():379] send: metric
2024-04-21 23:20:37,288 DEBUG   SenderThread:522591 [sender.py:send():379] send: history
2024-04-21 23:20:37,289 DEBUG   SenderThread:522591 [sender.py:send_request():406] send_request: summary_record
2024-04-21 23:20:37,294 INFO    SenderThread:522591 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-21 23:20:37,531 DEBUG   HandlerThread:522591 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-21 23:20:37,531 DEBUG   HandlerThread:522591 [handler.py:handle_request():146] handle_request: stop_status
2024-04-21 23:20:37,533 DEBUG   SenderThread:522591 [sender.py:send_request():406] send_request: stop_status
2024-04-21 23:20:38,256 INFO    Thread-12 :522591 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240421_232018-qy20vpl6/files/wandb-summary.json
2024-04-21 23:20:39,259 INFO    Thread-12 :522591 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240421_232018-qy20vpl6/files/output.log
2024-04-21 23:20:39,766 DEBUG   HandlerThread:522591 [handler.py:handle_request():146] handle_request: status_report
2024-04-21 23:20:41,264 INFO    Thread-12 :522591 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240421_232018-qy20vpl6/files/output.log
2024-04-21 23:20:43,269 INFO    Thread-12 :522591 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240421_232018-qy20vpl6/files/output.log
2024-04-21 23:20:44,664 DEBUG   HandlerThread:522591 [handler.py:handle_request():146] handle_request: partial_history
2024-04-21 23:20:44,667 DEBUG   SenderThread:522591 [sender.py:send():379] send: history
2024-04-21 23:20:44,668 DEBUG   SenderThread:522591 [sender.py:send_request():406] send_request: summary_record
2024-04-21 23:20:44,671 INFO    SenderThread:522591 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
